DANE,Department,Deparment_DANE,Year,Month,Deparment_Month,Year_month,Period,DANE_period,DANE_Department_Month,DANE_year,DANE_Year_Month,MPI,altitude,forest,deforest,fire,HFP,mining,Total_pob,coca,temperature,rainfall,vector,cases,sir,excess
13442,13,1313442,2021,5,135,2021-5,173,13442005,13442135,134422021,13442-2021-5,63.2,100,0.563573162,0.683386875,2.019470499,8.686649619,0.071736011,49163,0,27.2718262,5.960534,59.02097902,0,0,0
13442,13,1313442,2021,6,136,2021-6,174,13442006,13442136,134422021,13442-2021-6,63.2,100,0.563573162,0.683386875,2.019470499,8.686649619,0.071736011,49163,0,26.6311523,7.28424,59.02097902,0,0,0
13442,13,1313442,2021,7,137,2021-7,175,13442007,13442137,134422021,13442-2021-7,63.2,100,0.563573162,0.683386875,2.019470499,8.686649619,0.071736011,49163,0,27.1290039,6.349314,59.02097902,0,0,0
13442,13,1313442,2021,8,138,2021-8,176,13442008,13442138,134422021,13442-2021-8,63.2,100,0.563573162,0.683386875,2.019470499,8.686649619,0.071736011,49163,0,26.4743164,10.41021,59.02097902,0,0,0
13442,13,1313442,2021,9,139,2021-9,177,13442009,13442139,134422021,13442-2021-9,63.2,100,0.563573162,0.683386875,2.019470499,8.686649619,0.071736011,49163,0,26.7666992,6.258406,59.02097902,0,0,0
13442,13,1313442,2021,10,1310,2021-10,178,13442010,134421310,134422021,13442-2021-10,63.2,100,0.563573162,0.683386875,2.019470499,8.686649619,0.071736011,49163,0,26.3602539,7.93648,59.02097902,0,0,0
13442,13,1313442,2021,11,1311,2021-11,179,13442011,134421311,134422021,13442-2021-11,63.2,100,0.563573162,0.683386875,2.019470499,8.686649619,0.071736011,49163,0,26.175,5.229625,59.02097902,0,0,0
13442,13,1313442,2021,12,1312,2021-12,180,13442012,134421312,134422021,13442-2021-12,63.2,100,0.563573162,0.683386875,2.019470499,8.686649619,0.071736011,49163,0,26.701709,1.465026,59.02097902,0,0,0
13442,13,1313442,2021,3,133,2021-3,171,13442003,13442133,134422021,13442-2021-3,63.2,100,0.563573162,0.683386875,2.019470499,8.686649619,0.071736011,49163,0,28.7146973,1.177774,59.02097902,1,0.141941528,0
13222,13,1313222,2021,1,131,2021-1,169,13222001,13222131,132222021,13222-2021-1,63,100,4.965319961,0.687203163,0.292077645,12.56532951,0.704225352,15681,0,27.3636719,0.122569,14.48275862,0,0,0
13222,13,1313222,2021,2,132,2021-2,170,13222002,13222132,132222021,13222-2021-2,63,100,4.965319961,0.687203163,0.292077645,12.56532951,0.704225352,15681,0,28.0260254,0.307366,14.48275862,0,0,0
13222,13,1313222,2021,3,133,2021-3,171,13222003,13222133,132222021,13222-2021-3,63,100,4.965319961,0.687203163,0.292077645,12.56532951,0.704225352,15681,0,27.876123,0.445062,14.48275862,0,0,0
13222,13,1313222,2021,4,134,2021-4,172,13222004,13222134,132222021,13222-2021-4,63,100,4.965319961,0.687203163,0.292077645,12.56532951,0.704225352,15681,0,27.4168945,3.348753,14.48275862,0,0,0
13222,13,1313222,2021,5,135,2021-5,173,13222005,13222135,132222021,13222-2021-5,63,100,4.965319961,0.687203163,0.292077645,12.56532951,0.704225352,15681,0,27.5074707,4.71408,14.48275862,0,0,0
13222,13,1313222,2021,6,136,2021-6,174,13222006,13222136,132222021,13222-2021-6,63,100,4.965319961,0.687203163,0.292077645,12.56532951,0.704225352,15681,0,26.7811523,7.38079,14.48275862,0,0,0
13222,13,1313222,2021,7,137,2021-7,175,13222007,13222137,132222021,13222-2021-7,63,100,4.965319961,0.687203163,0.292077645,12.56532951,0.704225352,15681,0,27.1761719,5.260814,14.48275862,0,0,0
13222,13,1313222,2021,8,138,2021-8,176,13222008,13222138,132222021,13222-2021-8,63,100,4.965319961,0.687203163,0.292077645,12.56532951,0.704225352,15681,0,26.6141602,9.63387,14.48275862,0,0,0
13222,13,1313222,2021,9,139,2021-9,177,13222009,13222139,132222021,13222-2021-9,63,100,4.965319961,0.687203163,0.292077645,12.56532951,0.704225352,15681,0,26.9134766,6.994118,14.48275862,0,0,0
13222,13,1313222,2021,10,1310,2021-10,178,13222010,132221310,132222021,13222-2021-10,63,100,4.965319961,0.687203163,0.292077645,12.56532951,0.704225352,15681,0,26.4657227,9.152585,14.48275862,0,0,0
13222,13,1313222,2021,11,1311,2021-11,179,13222011,132221311,132222021,13222-2021-11,63,100,4.965319961,0.687203163,0.292077645,12.56532951,0.704225352,15681,0,26.5018555,4.897911,14.48275862,0,0,0
13222,13,1313222,2021,12,1312,2021-12,180,13222012,132221312,132222021,13222-2021-12,63,100,4.965319961,0.687203163,0.292077645,12.56532951,0.704225352,15681,0,26.8619629,1.024947,14.48275862,0,0,0
13062,13,1313062,2021,1,131,2021-1,169,13062001,13062131,130622021,13062-2021-1,68.4,100,0.146851872,0.711643991,0.146851872,10.83846988,0.20746888,8839,0,28.6163574,0.10988,8.064516129,0,0,0
13062,13,1313062,2021,2,132,2021-2,170,13062002,13062132,130622021,13062-2021-2,68.4,100,0.146851872,0.711643991,0.146851872,10.83846988,0.20746888,8839,0,29.6229492,0.185631,8.064516129,0,0,0
13062,13,1313062,2021,3,133,2021-3,171,13062003,13062133,130622021,13062-2021-3,68.4,100,0.146851872,0.711643991,0.146851872,10.83846988,0.20746888,8839,0,29.3875977,0.656906,8.064516129,0,0,0
13062,13,1313062,2021,4,134,2021-4,172,13062004,13062134,130622021,13062-2021-4,68.4,100,0.146851872,0.711643991,0.146851872,10.83846988,0.20746888,8839,0,27.9266602,4.720889,8.064516129,0,0,0
13062,13,1313062,2021,5,135,2021-5,173,13062005,13062135,130622021,13062-2021-5,68.4,100,0.146851872,0.711643991,0.146851872,10.83846988,0.20746888,8839,0,28.0211426,4.55561,8.064516129,0,0,0
13062,13,1313062,2021,6,136,2021-6,174,13062006,13062136,130622021,13062-2021-6,68.4,100,0.146851872,0.711643991,0.146851872,10.83846988,0.20746888,8839,0,27.1874023,6.510748,8.064516129,0,0,0
13062,13,1313062,2021,7,137,2021-7,175,13062007,13062137,130622021,13062-2021-7,68.4,100,0.146851872,0.711643991,0.146851872,10.83846988,0.20746888,8839,0,27.8434082,4.672203,8.064516129,0,0,0
13062,13,1313062,2021,8,138,2021-8,176,13062008,13062138,130622021,13062-2021-8,68.4,100,0.146851872,0.711643991,0.146851872,10.83846988,0.20746888,8839,0,27.0914551,8.064331,8.064516129,0,0,0
13062,13,1313062,2021,9,139,2021-9,177,13062009,13062139,130622021,13062-2021-9,68.4,100,0.146851872,0.711643991,0.146851872,10.83846988,0.20746888,8839,0,27.2257324,5.116155,8.064516129,0,0,0
13062,13,1313062,2021,10,1310,2021-10,178,13062010,130621310,130622021,13062-2021-10,68.4,100,0.146851872,0.711643991,0.146851872,10.83846988,0.20746888,8839,0,26.8119141,6.894355,8.064516129,0,0,0
13062,13,1313062,2021,11,1311,2021-11,179,13062011,130621311,130622021,13062-2021-11,68.4,100,0.146851872,0.711643991,0.146851872,10.83846988,0.20746888,8839,0,26.7062012,4.144139,8.064516129,0,0,0
13062,13,1313062,2021,12,1312,2021-12,180,13062012,130621312,130622021,13062-2021-12,68.4,100,0.146851872,0.711643991,0.146851872,10.83846988,0.20746888,8839,0,27.4510742,1.099825,8.064516129,0,0,0
5579,5,55579,2021,1,51,2021-1,169,5579001,557951,55792021,5579-2021-1,32.1,100,13.04089689,0.720913107,0.020440277,8.722432892,0.065487885,41345,0,27.3929145,0.574527,89.93630573,0,0,0
5579,5,55579,2021,2,52,2021-2,170,5579002,557952,55792021,5579-2021-2,32.1,100,13.04089689,0.720913107,0.020440277,8.722432892,0.065487885,41345,0,28.3096083,1.678175,89.93630573,0,0,0
5579,5,55579,2021,3,53,2021-3,171,5579003,557953,55792021,5579-2021-3,32.1,100,13.04089689,0.720913107,0.020440277,8.722432892,0.065487885,41345,0,26.7167806,3.668176,89.93630573,0,0,0
5579,5,55579,2021,4,54,2021-4,172,5579004,557954,55792021,5579-2021-4,32.1,100,13.04089689,0.720913107,0.020440277,8.722432892,0.065487885,41345,0,26.4785807,4.597465,89.93630573,0,0,0
5579,5,55579,2021,5,55,2021-5,173,5579005,557955,55792021,5579-2021-5,32.1,100,13.04089689,0.720913107,0.020440277,8.722432892,0.065487885,41345,0,26.1408257,4.967,89.93630573,0,0,0
5579,5,55579,2021,6,56,2021-6,174,5579006,557956,55792021,5579-2021-6,32.1,100,13.04089689,0.720913107,0.020440277,8.722432892,0.065487885,41345,0,26.1037977,3.69233,89.93630573,0,0,0
5579,5,55579,2021,8,58,2021-8,176,5579008,557958,55792021,5579-2021-8,32.1,100,13.04089689,0.720913107,0.020440277,8.722432892,0.065487885,41345,0,26.3182075,5.762547,89.93630573,0,0,0
5579,5,55579,2021,7,57,2021-7,175,5579007,557957,55792021,5579-2021-7,32.1,100,13.04089689,0.720913107,0.020440277,8.722432892,0.065487885,41345,0,27.5040256,2.563422,89.93630573,1,0.158515813,0
5579,5,55579,2021,10,510,2021-10,178,5579010,5579510,55792021,5579-2021-10,32.1,100,13.04089689,0.720913107,0.020440277,8.722432892,0.065487885,41345,0,25.6684679,5.571833,89.93630573,1,0.171683858,0
5579,5,55579,2021,11,511,2021-11,179,5579011,5579511,55792021,5579-2021-11,32.1,100,13.04089689,0.720913107,0.020440277,8.722432892,0.065487885,41345,0,25.0899089,4.650014,89.93630573,1,0.187108703,0
5579,5,55579,2021,12,512,2021-12,180,5579012,5579512,55792021,5579-2021-12,32.1,100,13.04089689,0.720913107,0.020440277,8.722432892,0.065487885,41345,0,25.6577528,2.66009,89.93630573,1,0.204277613,0
5579,5,55579,2021,9,59,2021-9,177,5579009,557959,55792021,5579-2021-9,32.1,100,13.04089689,0.720913107,0.020440277,8.722432892,0.065487885,41345,0,26.4229167,3.792249,89.93630573,2,0.350235548,0
95001,95,9595001,2021,7,957,2021-7,175,95001007,95001957,950012021,95001-2021-7,42.1,200,91.43691226,0.735237837,1.416769415,2.404789024,0.007354023,57004,0.000758716,23.7175481,8.542766,95.58008387,13,0.933742161,0
95001,95,9595001,2021,5,955,2021-5,173,95001005,95001955,950012021,95001-2021-5,42.1,200,91.43691226,0.735237837,1.416769415,2.404789024,0.007354023,57004,0.000758716,24.2557392,12.493172,95.58008387,18,1.443742413,1
95001,95,9595001,2021,6,956,2021-6,174,95001006,95001956,950012021,95001-2021-6,42.1,200,91.43691226,0.735237837,1.416769415,2.404789024,0.007354023,57004,0.000758716,24.3792668,10.713322,95.58008387,24,1.838350957,1
95001,95,9595001,2021,1,951,2021-1,169,95001001,95001951,950012021,95001-2021-1,42.1,200,91.43691226,0.735237837,1.416769415,2.404789024,0.007354023,57004,0.000758716,25.2991587,2.944055,95.58008387,28,2.232917701,1
95001,95,9595001,2021,4,954,2021-4,172,95001004,95001954,950012021,95001-2021-4,42.1,200,91.43691226,0.735237837,1.416769415,2.404789024,0.007354023,57004,0.000758716,24.8804087,10.282628,95.58008387,28,2.127866609,1
95001,95,9595001,2021,10,9510,2021-10,178,95001010,950019510,950012021,95001-2021-10,42.1,200,91.43691226,0.735237837,1.416769415,2.404789024,0.007354023,57004,0.000758716,25.4519832,7.349825,95.58008387,28,2.183319804,1
95001,95,9595001,2021,11,9511,2021-11,179,95001011,950019511,950012021,95001-2021-11,42.1,200,91.43691226,0.735237837,1.416769415,2.404789024,0.007354023,57004,0.000758716,25.7014423,4.692019,95.58008387,33,2.821226362,1
95001,95,9595001,2021,8,958,2021-8,176,95001008,95001958,950012021,95001-2021-8,42.1,200,91.43691226,0.735237837,1.416769415,2.404789024,0.007354023,57004,0.000758716,24.630619,6.54614,95.58008387,36,2.596565448,1
95001,95,9595001,2021,9,959,2021-9,177,95001009,95001959,950012021,95001-2021-9,42.1,200,91.43691226,0.735237837,1.416769415,2.404789024,0.007354023,57004,0.000758716,25.1215144,7.159675,95.58008387,36,2.869455269,1
95001,95,9595001,2021,2,952,2021-2,170,95001002,95001952,950012021,95001-2021-2,42.1,200,91.43691226,0.735237837,1.416769415,2.404789024,0.007354023,57004,0.000758716,27.3176683,1.636958,95.58008387,39,3.146815039,1
95001,95,9595001,2021,12,9512,2021-12,180,95001012,950019512,950012021,95001-2021-12,42.1,200,91.43691226,0.735237837,1.416769415,2.404789024,0.007354023,57004,0.000758716,26.3675481,1.723417,95.58008387,51,4.748759705,1
95001,95,9595001,2021,3,953,2021-3,171,95001003,95001953,950012021,95001-2021-3,42.1,200,91.43691226,0.735237837,1.416769415,2.404789024,0.007354023,57004,0.000758716,25.2550481,7.711651,95.58008387,55,3.99314796,1
68377,68,6868377,2021,1,681,2021-1,169,68377001,68377681,683772021,68377-2021-1,36.1,200,68.72288351,0.736614631,0.07453675,4.833132092,0.107991361,6246,0,20.7713867,2.083032,38.08510638,0,0,0
68377,68,6868377,2021,2,682,2021-2,170,68377002,68377682,683772021,68377-2021-2,36.1,200,68.72288351,0.736614631,0.07453675,4.833132092,0.107991361,6246,0,21.9188477,2.928264,38.08510638,0,0,0
68377,68,6868377,2021,3,683,2021-3,171,68377003,68377683,683772021,68377-2021-3,36.1,200,68.72288351,0.736614631,0.07453675,4.833132092,0.107991361,6246,0,20.6908203,7.893683,38.08510638,0,0,0
68377,68,6868377,2021,4,684,2021-4,172,68377004,68377684,683772021,68377-2021-4,36.1,200,68.72288351,0.736614631,0.07453675,4.833132092,0.107991361,6246,0,20.7069336,13.926543,38.08510638,0,0,0
68377,68,6868377,2021,5,685,2021-5,173,68377005,68377685,683772021,68377-2021-5,36.1,200,68.72288351,0.736614631,0.07453675,4.833132092,0.107991361,6246,0,20.7088867,11.478749,38.08510638,0,0,0
68377,68,6868377,2021,6,686,2021-6,174,68377006,68377686,683772021,68377-2021-6,36.1,200,68.72288351,0.736614631,0.07453675,4.833132092,0.107991361,6246,0,20.3446289,11.324937,38.08510638,0,0,0
68377,68,6868377,2021,7,687,2021-7,175,68377007,68377687,683772021,68377-2021-7,36.1,200,68.72288351,0.736614631,0.07453675,4.833132092,0.107991361,6246,0,20.8573242,9.009998,38.08510638,0,0,0
68377,68,6868377,2021,8,688,2021-8,176,68377008,68377688,683772021,68377-2021-8,36.1,200,68.72288351,0.736614631,0.07453675,4.833132092,0.107991361,6246,0,20.535791,12.827047,38.08510638,0,0,0
68377,68,6868377,2021,9,689,2021-9,177,68377009,68377689,683772021,68377-2021-9,36.1,200,68.72288351,0.736614631,0.07453675,4.833132092,0.107991361,6246,0,20.5794922,8.552213,38.08510638,0,0,0
68377,68,6868377,2021,10,6810,2021-10,178,68377010,683776810,683772021,68377-2021-10,36.1,200,68.72288351,0.736614631,0.07453675,4.833132092,0.107991361,6246,0,20.4483887,12.585596,38.08510638,0,0,0
68377,68,6868377,2021,11,6811,2021-11,179,68377011,683776811,683772021,68377-2021-11,36.1,200,68.72288351,0.736614631,0.07453675,4.833132092,0.107991361,6246,0,19.8453613,8.692118,38.08510638,0,0,0
68377,68,6868377,2021,12,6812,2021-12,180,68377012,683776812,683772021,68377-2021-12,36.1,200,68.72288351,0.736614631,0.07453675,4.833132092,0.107991361,6246,0,20.3001953,6.754708,38.08510638,0,0,0
13688,13,1313688,2021,1,131,2021-1,169,13688001,13688131,136882021,13688-2021-1,43.6,400,73.67780107,0.751502333,0.125783698,4.040475168,2.598055649,35079,0.010545705,22.9626131,2.171796,60.05282271,1,0.016661187,0
13688,13,1313688,2021,9,139,2021-9,177,13688009,13688139,136882021,13688-2021-9,43.6,400,73.67780107,0.751502333,0.125783698,4.040475168,2.598055649,35079,0.010545705,22.3438579,11.428571,60.05282271,2,0.034172448,0
13688,13,1313688,2021,10,1310,2021-10,178,13688010,136881310,136882021,13688-2021-10,43.6,400,73.67780107,0.751502333,0.125783698,4.040475168,2.598055649,35079,0.010545705,22.0858912,10.701856,60.05282271,2,0.033092589,0
13688,13,1313688,2021,3,133,2021-3,171,13688003,13688133,136882021,13688-2021-3,43.6,400,73.67780107,0.751502333,0.125783698,4.040475168,2.598055649,35079,0.010545705,22.7982422,9.985472,60.05282271,3,0.044921803,0
13688,13,1313688,2021,7,137,2021-7,175,13688007,13688137,136882021,13688-2021-7,43.6,400,73.67780107,0.751502333,0.125783698,4.040475168,2.598055649,35079,0.010545705,22.7198345,13.517819,60.05282271,3,0.045663722,0
13688,13,1313688,2021,5,135,2021-5,173,13688005,13688135,136882021,13688-2021-5,43.6,400,73.67780107,0.751502333,0.125783698,4.040475168,2.598055649,35079,0.010545705,22.4654914,13.155342,60.05282271,4,0.067075549,0
13688,13,1313688,2021,12,1312,2021-12,180,13688012,136881312,136882021,13688-2021-12,43.6,400,73.67780107,0.751502333,0.125783698,4.040475168,2.598055649,35079,0.010545705,22.3440892,5.092755,60.05282271,4,0.079884982,0
13688,13,1313688,2021,2,132,2021-2,170,13688002,13688132,136882021,13688-2021-2,43.6,400,73.67780107,0.751502333,0.125783698,4.040475168,2.598055649,35079,0.010545705,23.7002262,5.231879,60.05282271,5,0.083242216,0
13688,13,1313688,2021,4,134,2021-4,172,13688004,13688134,136882021,13688-2021-4,43.6,400,73.67780107,0.751502333,0.125783698,4.040475168,2.598055649,35079,0.010545705,22.6370323,12.241277,60.05282271,5,0.079089688,0
13688,13,1313688,2021,11,1311,2021-11,179,13688011,136881311,136882021,13688-2021-11,43.6,400,73.67780107,0.751502333,0.125783698,4.040475168,2.598055649,35079,0.010545705,21.8085732,7.986762,60.05282271,5,0.091904077,0
13688,13,1313688,2021,6,136,2021-6,174,13688006,13688136,136882021,13688-2021-6,43.6,400,73.67780107,0.751502333,0.125783698,4.040475168,2.598055649,35079,0.010545705,22.0907741,10.321392,60.05282271,8,0.127202589,0
13688,13,1313688,2021,8,138,2021-8,176,13688008,13688138,136882021,13688-2021-8,43.6,400,73.67780107,0.751502333,0.125783698,4.040475168,2.598055649,35079,0.010545705,22.2084241,15.139895,60.05282271,9,0.136878283,0
54344,54,5454344,2021,1,541,2021-1,169,54344001,54344541,543442021,54344-2021-1,73.4,300,54.74858071,0.757838913,0.059704014,4.98378685,0.090415913,10748,0.012702626,20.0553223,0.660236,18.89483066,0,0,0
54344,54,5454344,2021,2,542,2021-2,170,54344002,54344542,543442021,54344-2021-2,73.4,300,54.74858071,0.757838913,0.059704014,4.98378685,0.090415913,10748,0.012702626,21.2391602,1.152917,18.89483066,0,0,0
54344,54,5454344,2021,3,543,2021-3,171,54344003,54344543,543442021,54344-2021-3,73.4,300,54.74858071,0.757838913,0.059704014,4.98378685,0.090415913,10748,0.012702626,20.3312012,2.378197,18.89483066,0,0,0
54344,54,5454344,2021,4,544,2021-4,172,54344004,54344544,543442021,54344-2021-4,73.4,300,54.74858071,0.757838913,0.059704014,4.98378685,0.090415913,10748,0.012702626,21.4110352,3.828034,18.89483066,0,0,0
54344,54,5454344,2021,5,545,2021-5,173,54344005,54344545,543442021,54344-2021-5,73.4,300,54.74858071,0.757838913,0.059704014,4.98378685,0.090415913,10748,0.012702626,21.230127,2.888923,18.89483066,0,0,0
54344,54,5454344,2021,6,546,2021-6,174,54344006,54344546,543442021,54344-2021-6,73.4,300,54.74858071,0.757838913,0.059704014,4.98378685,0.090415913,10748,0.012702626,21.1952148,3.001051,18.89483066,0,0,0
54344,54,5454344,2021,7,547,2021-7,175,54344007,54344547,543442021,54344-2021-7,73.4,300,54.74858071,0.757838913,0.059704014,4.98378685,0.090415913,10748,0.012702626,21.8253418,2.812359,18.89483066,0,0,0
54344,54,5454344,2021,8,548,2021-8,176,54344008,54344548,543442021,54344-2021-8,73.4,300,54.74858071,0.757838913,0.059704014,4.98378685,0.090415913,10748,0.012702626,21.6065918,6.336564,18.89483066,0,0,0
54344,54,5454344,2021,9,549,2021-9,177,54344009,54344549,543442021,54344-2021-9,73.4,300,54.74858071,0.757838913,0.059704014,4.98378685,0.090415913,10748,0.012702626,21.6544434,3.663195,18.89483066,0,0,0
54344,54,5454344,2021,11,5411,2021-11,179,54344011,543445411,543442021,54344-2021-11,73.4,300,54.74858071,0.757838913,0.059704014,4.98378685,0.090415913,10748,0.012702626,20.4115234,1.880999,18.89483066,0,0,0
54344,54,5454344,2021,12,5412,2021-12,180,54344012,543445412,543442021,54344-2021-12,73.4,300,54.74858071,0.757838913,0.059704014,4.98378685,0.090415913,10748,0.012702626,20.4254395,1.594544,18.89483066,0,0,0
54344,54,5454344,2021,10,5410,2021-10,178,54344010,543445410,543442021,54344-2021-10,73.4,300,54.74858071,0.757838913,0.059704014,4.98378685,0.090415913,10748,0.012702626,21.507959,4.745298,18.89483066,1,0.490132672,0
54800,54,5454800,2021,2,542,2021-2,170,54800002,54800542,548002021,54800-2021-2,67.1,100,72.97813652,0.762776258,0.053581598,4.549299315,0.060532688,17915,0.039810056,23.6922038,0.831262,46.23911322,0,0,0
54800,54,5454800,2021,4,544,2021-4,172,54800004,54800544,548002021,54800-2021-4,67.1,100,72.97813652,0.762776258,0.053581598,4.549299315,0.060532688,17915,0.039810056,23.5932183,3.788128,46.23911322,0,0,0
54800,54,5454800,2021,5,545,2021-5,173,54800005,54800545,548002021,54800-2021-5,67.1,100,72.97813652,0.762776258,0.053581598,4.549299315,0.060532688,17915,0.039810056,23.308686,3.538971,46.23911322,0,0,0
54800,54,5454800,2021,8,548,2021-8,176,54800008,54800548,548002021,54800-2021-8,67.1,100,72.97813652,0.762776258,0.053581598,4.549299315,0.060532688,17915,0.039810056,23.5794379,5.807985,46.23911322,0,0,0
54800,54,5454800,2021,9,549,2021-9,177,54800009,54800549,548002021,54800-2021-9,67.1,100,72.97813652,0.762776258,0.053581598,4.549299315,0.060532688,17915,0.039810056,23.9144531,3.626461,46.23911322,0,0,0
54800,54,5454800,2021,10,5410,2021-10,178,54800010,548005410,548002021,54800-2021-10,67.1,100,72.97813652,0.762776258,0.053581598,4.549299315,0.060532688,17915,0.039810056,23.6831706,4.732095,46.23911322,0,0,0
54800,54,5454800,2021,11,5411,2021-11,179,54800011,548005411,548002021,54800-2021-11,67.1,100,72.97813652,0.762776258,0.053581598,4.549299315,0.060532688,17915,0.039810056,22.4588325,1.89314,46.23911322,0,0,0
54800,54,5454800,2021,12,5412,2021-12,180,54800012,548005412,548002021,54800-2021-12,67.1,100,72.97813652,0.762776258,0.053581598,4.549299315,0.060532688,17915,0.039810056,22.4091092,1.582677,46.23911322,0,0,0
54800,54,5454800,2021,1,541,2021-1,169,54800001,54800541,548002021,54800-2021-1,67.1,100,72.97813652,0.762776258,0.053581598,4.549299315,0.060532688,17915,0.039810056,22.0911567,0.750389,46.23911322,1,0.040100114,0
54800,54,5454800,2021,6,546,2021-6,174,54800006,54800546,548002021,54800-2021-6,67.1,100,72.97813652,0.762776258,0.053581598,4.549299315,0.060532688,17915,0.039810056,23.2779514,2.904881,46.23911322,1,0.038313655,0
54800,54,5454800,2021,3,543,2021-3,171,54800003,54800543,548002021,54800-2021-3,67.1,100,72.97813652,0.762776258,0.053581598,4.549299315,0.060532688,17915,0.039810056,22.6654568,2.270994,46.23911322,2,0.072417309,0
54800,54,5454800,2021,7,547,2021-7,175,54800007,54800547,548002021,54800-2021-7,67.1,100,72.97813652,0.762776258,0.053581598,4.549299315,0.060532688,17915,0.039810056,23.7380208,4.906752,46.23911322,5,0.181832013,0
17495,17,1717495,2021,1,171,2021-1,169,17495001,17495171,174952021,17495-2021-1,41.4,200,34.80555917,0.765828639,0.109796717,7.160064702,1.139817629,6181,0,25.6947266,0.375751,32.73273273,0,0,0
17495,17,1717495,2021,2,172,2021-2,170,17495002,17495172,174952021,17495-2021-2,41.4,200,34.80555917,0.765828639,0.109796717,7.160064702,1.139817629,6181,0,26.6068359,2.012822,32.73273273,0,0,0
17495,17,1717495,2021,3,173,2021-3,171,17495003,17495173,174952021,17495-2021-3,41.4,200,34.80555917,0.765828639,0.109796717,7.160064702,1.139817629,6181,0,25.195459,4.211884,32.73273273,0,0,0
17495,17,1717495,2021,4,174,2021-4,172,17495004,17495174,174952021,17495-2021-4,41.4,200,34.80555917,0.765828639,0.109796717,7.160064702,1.139817629,6181,0,25.6820313,4.442781,32.73273273,0,0,0
17495,17,1717495,2021,5,175,2021-5,173,17495005,17495175,174952021,17495-2021-5,41.4,200,34.80555917,0.765828639,0.109796717,7.160064702,1.139817629,6181,0,24.9146973,5.08231,32.73273273,0,0,0
17495,17,1717495,2021,6,176,2021-6,174,17495006,17495176,174952021,17495-2021-6,41.4,200,34.80555917,0.765828639,0.109796717,7.160064702,1.139817629,6181,0,25.063623,2.695332,32.73273273,0,0,0
17495,17,1717495,2021,7,177,2021-7,175,17495007,17495177,174952021,17495-2021-7,41.4,200,34.80555917,0.765828639,0.109796717,7.160064702,1.139817629,6181,0,26.4552246,1.368821,32.73273273,0,0,0
17495,17,1717495,2021,8,178,2021-8,176,17495008,17495178,174952021,17495-2021-8,41.4,200,34.80555917,0.765828639,0.109796717,7.160064702,1.139817629,6181,0,25.8590332,4.779709,32.73273273,0,0,0
17495,17,1717495,2021,9,179,2021-9,177,17495009,17495179,174952021,17495-2021-9,41.4,200,34.80555917,0.765828639,0.109796717,7.160064702,1.139817629,6181,0,25.995752,3.831444,32.73273273,0,0,0
17495,17,1717495,2021,10,1710,2021-10,178,17495010,174951710,174952021,17495-2021-10,41.4,200,34.80555917,0.765828639,0.109796717,7.160064702,1.139817629,6181,0,24.6168457,7.838082,32.73273273,0,0,0
17495,17,1717495,2021,11,1711,2021-11,179,17495011,174951711,174952021,17495-2021-11,41.4,200,34.80555917,0.765828639,0.109796717,7.160064702,1.139817629,6181,0,23.9640137,5.131367,32.73273273,0,0,0
17495,17,1717495,2021,12,1712,2021-12,180,17495012,174951712,174952021,17495-2021-12,41.4,200,34.80555917,0.765828639,0.109796717,7.160064702,1.139817629,6181,0,24.3302246,3.431328,32.73273273,0,0,0
70204,70,7070204,2021,1,701,2021-1,169,70204001,70204701,702042021,70204-2021-1,59.6,100,8.646966506,0.768289407,0.786087864,8.160118433,0.128865979,8852,0,27.2977539,0.458467,29.85074627,0,0,0
70204,70,7070204,2021,2,702,2021-2,170,70204002,70204702,702042021,70204-2021-2,59.6,100,8.646966506,0.768289407,0.786087864,8.160118433,0.128865979,8852,0,28.2206055,0.586347,29.85074627,0,0,0
70204,70,7070204,2021,3,703,2021-3,171,70204003,70204703,702042021,70204-2021-3,59.6,100,8.646966506,0.768289407,0.786087864,8.160118433,0.128865979,8852,0,27.9786621,1.791924,29.85074627,0,0,0
70204,70,7070204,2021,4,704,2021-4,172,70204004,70204704,702042021,70204-2021-4,59.6,100,8.646966506,0.768289407,0.786087864,8.160118433,0.128865979,8852,0,26.459375,6.966092,29.85074627,0,0,0
70204,70,7070204,2021,5,705,2021-5,173,70204005,70204705,702042021,70204-2021-5,59.6,100,8.646966506,0.768289407,0.786087864,8.160118433,0.128865979,8852,0,26.3434082,7.273671,29.85074627,0,0,0
70204,70,7070204,2021,6,706,2021-6,174,70204006,70204706,702042021,70204-2021-6,59.6,100,8.646966506,0.768289407,0.786087864,8.160118433,0.128865979,8852,0,25.8797852,7.170445,29.85074627,0,0,0
70204,70,7070204,2021,7,707,2021-7,175,70204007,70204707,702042021,70204-2021-7,59.6,100,8.646966506,0.768289407,0.786087864,8.160118433,0.128865979,8852,0,26.4105469,7.155631,29.85074627,0,0,0
70204,70,7070204,2021,8,708,2021-8,176,70204008,70204708,702042021,70204-2021-8,59.6,100,8.646966506,0.768289407,0.786087864,8.160118433,0.128865979,8852,0,25.8526855,9.052564,29.85074627,0,0,0
70204,70,7070204,2021,9,709,2021-9,177,70204009,70204709,702042021,70204-2021-9,59.6,100,8.646966506,0.768289407,0.786087864,8.160118433,0.128865979,8852,0,26.0528809,7.131366,29.85074627,0,0,0
